sale_id,sale_date,city,state,brand,model,customer_age,gender,payment_mode,ex_showroom_price,discount,final_price,quantity,revenue
3752,2025-11-20,Lucknow,Uttar Pradesh,Hero,Xtreme 125R,60.0,Male,UPI,90123,5299.0,84824,4,339296
3753,2024-08-06,Mumbai,Maharashtra,Bajaj,Pulsar NS200,37.0,Female,UPI,104127,0.0,104127,1,104127
3754,2023-05-14,Chennai,Tamil Nadu,Honda,Unicorn,47.0,Male,UPI,96561,2673.0,93888,2,187776
3755,2024-09-06,Bengaluru,Karnataka,TVS,Jupiter,23.0,,Loan,98277,3503.0,94774,3,284322
3756,2023-05-25,Jaipur,Rajasthan,Bajaj,Pulsar 125,59.0,Male,UPI,125354,12214.0,113140,1,113140
3757,2024-07-01,Kolkata,West Bengal,Bajaj,Pulsar NS200,54.0,Male,Cash,111911,3605.0,108306,2,216612
3758,2025-09-10,Ahmedabad,Gujarat,Yamaha,FZ-S,42.0,Female,Credit Card,131344,6405.0,124939,4,499756
3759,2024-12-11,Bengaluru,Karnataka,Royal Enfield,Classic 350,32.0,Female,Cash,239952,4257.0,235695,2,471390
3760,2023-05-14,Delhi,Delhi,Royal Enfield,Hunter 350,56.0,Male,Loan,170032,7010.0,163022,2,326044
3761,2024-07-28,Bengaluru,Karnataka,Suzuki,Gixxer,36.0,Male,Credit Card,124065,242.0,123823,2,247646
3762,2025-11-15,Bengaluru,Karnataka,Bajaj,Platina 110,35.0,Female,Loan,111553,6353.0,105200,2,210400
3763,2025-11-25,Jaipur,Rajasthan,Honda,SP125,33.0,Female,Loan,94444,2627.0,91817,2,183634
3764,2025-12-14,Delhi,Delhi,Bajaj,Pulsar NS200,45.0,Female,Cash,118940,3789.0,115151,4,460604
3765,2024-08-12,Surat,Gujarat,Royal Enfield,Hunter 350,36.0,Male,Loan,185048,0.0,185048,2,370096
3766,2024-11-06,Bengaluru,Karnataka,Bajaj,Platina 110,19.0,Female,UPI,121095,6849.0,114246,3,342738
3767,2024-12-12,Mumbai,Maharashtra,Honda,SP125,53.0,Female,UPI,95668,3679.0,91989,2,183978
3768,2024-05-24,Mumbai,Maharashtra,Bajaj,Platina 110,56.0,Female,UPI,105344,1772.0,103572,4,414288
3769,2023-07-16,Surat,Gujarat,TVS,Apache RTR 160,43.0,Female,Cash,101375,0.0,101375,4,405500
3770,2025-12-07,Delhi,Delhi,TVS,Raider 125,,Male,UPI,98817,4067.0,94750,2,189500
3771,2025-11-07,Chennai,Tamil Nadu,TVS,Apache RTR 160,31.0,Female,UPI,110122,4880.0,105242,4,420968
3772,2025-04-03,Kolkata,West Bengal,Yamaha,MT-15,51.0,Female,Credit Card,154221,9047.0,145174,4,580696
3773,2024-06-12,Chennai,Tamil Nadu,Bajaj,Platina 110,19.0,Female,Cash,119311,6411.0,112900,4,451600
3774,2023-02-15,Jaipur,Rajasthan,Bajaj,Platina 110,55.0,Male,Cash,110104,2057.0,108047,4,432188
3775,2025-06-20,Kolkata,West Bengal,Suzuki,Gixxer,23.0,Male,Loan,121807,10039.0,111768,1,111768
3776,2025-07-06,Vadodara,Gujarat,Suzuki,Avenis,39.0,Female,,118147,10751.0,107396,1,107396
3777,2025-06-04,Pune,Maharashtra,Suzuki,Gixxer,18.0,Female,Cash,100964,1537.0,99427,3,298281
3778,2025-05-15,Chennai,Tamil Nadu,Royal Enfield,Meteor 350,24.0,Female,Credit Card,224367,5792.0,218575,1,218575
3779,2024-01-06,Vadodara,Gujarat,Yamaha,R15 V4,36.0,Male,UPI,160239,4953.0,155286,2,310572
3780,2025-11-25,Pune,Maharashtra,Royal Enfield,Meteor 350,19.0,Female,UPI,195418,4359.0,191059,3,573177
3781,2024-11-17,Jaipur,Rajasthan,Suzuki,Access 125,44.0,Male,Credit Card,100899,,99285,4,397140
3782,2023-10-05,Mumbai,Maharashtra,TVS,Raider 125,,Female,Cash,113168,7618.0,105550,3,316650
3783,2023-12-10,Chennai,Tamil Nadu,Bajaj,Platina 110,46.0,Male,UPI,113194,0.0,113194,3,339582
3784,2023-04-25,Surat,Gujarat,Hero,Splendor Plus,52.0,Female,Credit Card,82562,1325.0,81237,2,162474
3785,2025-02-09,Bengaluru,Karnataka,Bajaj,Platina 110,50.0,Male,Credit Card,120353,3248.0,117105,3,351315
3786,2024-08-11,Chennai,Tamil Nadu,Suzuki,Access 125,44.0,Male,Credit Card,105011,5089.0,99922,2,199844
3787,2024-12-19,Chennai,Tamil Nadu,Honda,SP125,19.0,Male,Cash,90134,9451.0,80683,2,161366
3788,2025-06-18,Bengaluru,Karnataka,Suzuki,Access 125,56.0,Female,Cash,108239,802.0,107437,4,429748
3789,2024-03-02,Jaipur,Rajasthan,Suzuki,Avenis,36.0,Female,Loan,95193,4907.0,90286,1,90286
3790,2025-07-30,Hyderabad,Telangana,Suzuki,Avenis,51.0,,Credit Card,109830,713.0,109117,3,327351
3791,2024-11-01,Pune,Maharashtra,Hero,Splendor Plus,27.0,Male,,93086,7001.0,86085,4,344340
3792,2024-06-03,Ahmedabad,Gujarat,Yamaha,R15 V4,36.0,Male,,144672,9092.0,135580,3,406740
3793,2025-02-12,Kolkata,West Bengal,Bajaj,Platina 110,32.0,Male,,115830,2531.0,113299,2,226598
3794,2024-03-31,Ahmedabad,Gujarat,Yamaha,FZ-S,46.0,Female,Cash,132945,7453.0,125492,3,376476
3795,2023-04-08,Lucknow,Uttar Pradesh,Bajaj,Platina 110,32.0,Male,Credit Card,113488,5509.0,107979,4,431916
3796,2025-08-02,Surat,Gujarat,TVS,Raider 125,45.0,Male,Credit Card,97889,6823.0,91066,4,364264
3797,2025-03-14,Ahmedabad,Gujarat,Honda,SP125,52.0,Female,Cash,89258,4694.0,84564,4,338256
3798,2025-09-27,Chennai,Tamil Nadu,Royal Enfield,Meteor 350,34.0,Female,UPI,234308,3017.0,231291,4,925164
3799,2024-08-10,Jaipur,Rajasthan,Royal Enfield,Hunter 350,36.0,Female,Loan,183573,,181731,2,363462
3800,2025-07-02,Ahmedabad,Gujarat,Royal Enfield,Hunter 350,34.0,Male,Loan,226704,5764.0,220940,4,883760
3801,2025-05-09,Hyderabad,Telangana,Bajaj,Pulsar NS200,36.0,Male,UPI,108865,3472.0,105393,4,421572
3802,2025-09-10,Mumbai,Maharashtra,Suzuki,Access 125,47.0,Female,Cash,119465,2452.0,117013,4,468052
3803,2024-12-19,Hyderabad,Telangana,TVS,Jupiter,37.0,Male,Cash,107567,2806.0,104761,2,209522
3804,2024-03-01,Ahmedabad,Gujarat,TVS,Raider 125,57.0,Male,Cash,97459,3087.0,94372,1,94372
3805,2024-07-22,Mumbai,Maharashtra,Yamaha,MT-15,44.0,Female,Credit Card,140645,,135792,1,135792
3806,2023-11-04,Chennai,Tamil Nadu,TVS,Jupiter,36.0,Female,UPI,106977,0.0,106977,2,213954
3807,2025-05-15,Surat,Gujarat,Honda,Unicorn,33.0,Female,Loan,88861,3825.0,85036,3,255108
3808,2025-04-22,Bengaluru,Karnataka,Honda,Unicorn,20.0,Male,Cash,106438,1759.0,104679,4,418716
3809,2023-06-11,Mumbai,Maharashtra,TVS,Raider 125,21.0,Male,UPI,106367,9485.0,96882,1,96882
3810,2025-05-13,Surat,Gujarat,Royal Enfield,Meteor 350,23.0,Female,UPI,187942,,181761,1,181761
3811,2023-07-28,Chennai,Tamil Nadu,Hero,Splendor Plus,,Male,Credit Card,79544,3486.0,76058,3,228174
3812,2025-05-23,Pune,Maharashtra,Suzuki,Gixxer,37.0,Female,Credit Card,107611,2804.0,104807,1,104807
3813,2025-11-11,Delhi,Delhi,Bajaj,Pulsar NS200,50.0,Female,Cash,133952,7533.0,126419,4,505676
3814,2025-04-22,Hyderabad,Telangana,TVS,Jupiter,60.0,Female,Loan,114254,6475.0,107779,4,431116
3815,2025-02-02,Mumbai,Maharashtra,Yamaha,MT-15,41.0,Female,UPI,126367,6184.0,120183,2,240366
3816,2023-02-04,Surat,Gujarat,Royal Enfield,Meteor 350,35.0,Male,Loan,228025,2439.0,225586,1,225586
3817,2024-01-05,Mumbai,Maharashtra,Yamaha,FZ-S,49.0,Female,UPI,156197,7113.0,149084,2,298168
3818,2024-07-23,Surat,Gujarat,Suzuki,Access 125,33.0,Female,Loan,132038,3746.0,128292,4,513168
3819,2023-04-23,Vadodara,Gujarat,Honda,Shine,22.0,Male,Cash,86658,3915.0,82743,3,248229
3820,2023-03-08,Pune,Maharashtra,Royal Enfield,Hunter 350,49.0,Female,Credit Card,234117,0.0,234117,3,702351
3821,2023-07-04,Ahmedabad,Gujarat,Suzuki,Access 125,47.0,Female,Loan,95970,5268.0,90702,3,272106
3822,2024-09-11,Vadodara,Gujarat,TVS,Raider 125,18.0,Male,,101282,5023.0,96259,2,192518
3823,2023-07-31,Vadodara,Gujarat,Royal Enfield,Hunter 350,28.0,Male,Credit Card,225881,3342.0,222539,1,222539
3824,2023-06-18,Surat,Gujarat,Yamaha,FZ-S,44.0,Female,Credit Card,123273,11133.0,112140,4,448560
3825,2024-02-22,Delhi,Delhi,Bajaj,Pulsar NS200,31.0,Female,Cash,101224,1822.0,99402,1,99402
3826,2023-01-18,Ahmedabad,Gujarat,Royal Enfield,Meteor 350,40.0,Female,Loan,228542,3846.0,224696,2,449392
3827,2025-12-30,Surat,Gujarat,TVS,Raider 125,40.0,Male,UPI,104467,6448.0,98019,1,98019
3828,2023-09-01,Lucknow,Uttar Pradesh,Yamaha,FZ-S,53.0,Female,UPI,157569,3999.0,153570,4,614280
3829,2025-12-06,Mumbai,Maharashtra,Royal Enfield,Meteor 350,22.0,Male,Credit Card,235535,0.0,235535,3,706605
3830,2023-08-15,Chennai,Tamil Nadu,TVS,Raider 125,47.0,Female,Loan,111382,2481.0,108901,4,435604
3831,2023-07-18,Ahmedabad,Gujarat,Honda,Unicorn,37.0,Male,Cash,105429,5426.0,100003,2,200006
3832,2025-12-27,Ahmedabad,Gujarat,Yamaha,FZ-S,34.0,Female,Loan,137194,6988.0,130206,1,130206
3833,2023-12-21,Lucknow,Uttar Pradesh,TVS,Apache RTR 160,28.0,Male,UPI,112502,6925.0,105577,3,316731
3834,2024-05-10,Lucknow,Uttar Pradesh,Royal Enfield,Hunter 350,55.0,Male,Loan,192701,3547.0,189154,1,189154
3835,2023-11-13,Surat,Gujarat,Hero,Xtreme 125R,30.0,Female,Cash,84972,4876.0,80096,4,320384
3836,2025-04-02,Lucknow,Uttar Pradesh,Hero,HF Deluxe,30.0,Male,Cash,90098,0.0,90098,1,90098
3837,2025-01-12,Surat,Gujarat,TVS,Jupiter,21.0,Male,UPI,107808,,103678,2,207356
3838,2023-05-01,Ahmedabad,Gujarat,Honda,Shine,36.0,,Credit Card,88627,2772.0,85855,3,257565
3839,2023-07-24,Delhi,Delhi,Bajaj,Platina 110,57.0,Female,UPI,108112,0.0,108112,1,108112
3840,2024-10-02,Vadodara,Gujarat,Royal Enfield,Meteor 350,47.0,,Credit Card,198218,2372.0,195846,3,587538
3841,2024-10-28,Vadodara,Gujarat,Honda,Unicorn,25.0,Male,Cash,99049,2583.0,96466,3,289398
3842,2024-06-30,Kolkata,West Bengal,Honda,SP125,27.0,Male,,93365,9626.0,83739,3,251217
3843,2023-07-30,Delhi,Delhi,TVS,Jupiter,44.0,Male,Credit Card,113352,7706.0,105646,1,105646
3844,2023-07-11,Lucknow,Uttar Pradesh,Yamaha,R15 V4,21.0,Male,,139201,6629.0,132572,1,132572
3845,2023-09-10,Bengaluru,Karnataka,Yamaha,R15 V4,52.0,Male,Credit Card,142286,4411.0,137875,4,551500
3846,2023-11-08,Bengaluru,Karnataka,Suzuki,Avenis,58.0,,UPI,118769,3209.0,115560,1,115560
3847,2025-02-19,Bengaluru,Karnataka,Yamaha,R15 V4,27.0,Male,Loan,162318,,157799,4,631196
3848,2023-06-26,Hyderabad,Telangana,Yamaha,R15 V4,18.0,Female,Loan,152172,9366.0,142806,1,142806
3849,2024-12-21,Jaipur,Rajasthan,Honda,Unicorn,26.0,Male,Credit Card,102840,773.0,102067,4,408268
3850,2023-11-20,Ahmedabad,Gujarat,Hero,Xtreme 125R,19.0,Male,Credit Card,88025,7552.0,80473,2,160946
3851,2024-11-26,Chennai,Tamil Nadu,Suzuki,Gixxer,26.0,Female,Loan,123205,1660.0,121545,4,486180
3852,2023-10-24,Delhi,Delhi,Royal Enfield,Hunter 350,23.0,Female,UPI,198961,7983.0,190978,3,572934
3853,2024-11-09,Mumbai,Maharashtra,Honda,Unicorn,27.0,Female,Cash,89210,4100.0,85110,1,85110
3854,2024-08-12,Mumbai,Maharashtra,Suzuki,Gixxer,29.0,Male,UPI,129498,4856.0,124642,1,124642
3855,2024-09-07,Surat,Gujarat,Hero,HF Deluxe,34.0,Female,Credit Card,80057,2367.0,77690,4,310760
3856,2023-03-27,Surat,Gujarat,Yamaha,MT-15,,Male,UPI,148859,1000.0,147859,1,147859
3857,2024-06-15,Lucknow,Uttar Pradesh,Bajaj,Pulsar NS200,20.0,Male,Credit Card,107823,5999.0,101824,2,203648
3858,2025-06-02,Surat,Gujarat,TVS,Jupiter,32.0,Female,Credit Card,115912,7002.0,108910,2,217820
3859,2025-05-21,Surat,Gujarat,Yamaha,R15 V4,22.0,Male,Credit Card,136716,8535.0,128181,2,256362
3860,2023-09-20,Pune,Maharashtra,Yamaha,FZ-S,55.0,Male,Cash,141525,1292.0,140233,2,280466
3861,2025-02-21,Ahmedabad,Gujarat,Hero,Xtreme 125R,35.0,Female,UPI,83830,9314.0,74516,1,74516
3862,2023-02-01,Delhi,Delhi,Yamaha,R15 V4,50.0,Male,,146916,5037.0,141879,2,283758
3863,2024-06-09,Lucknow,Uttar Pradesh,TVS,Apache RTR 160,33.0,Male,UPI,118752,705.0,118047,3,354141
3864,2023-09-07,Kolkata,West Bengal,TVS,Apache RTR 160,47.0,Male,UPI,94200,152.0,94048,3,282144
3865,2023-09-20,Hyderabad,Telangana,Honda,SP125,55.0,Female,Cash,97832,5499.0,92333,2,184666
3866,2024-03-16,Hyderabad,Telangana,Yamaha,R15 V4,54.0,Female,Loan,162895,5730.0,157165,1,157165
3867,2025-03-17,Lucknow,Uttar Pradesh,Honda,Unicorn,18.0,Female,Credit Card,91928,5005.0,86923,4,347692
3868,2025-04-27,Chennai,Tamil Nadu,Suzuki,Avenis,42.0,Male,Loan,116082,0.0,116082,3,348246
3869,2025-12-31,Jaipur,Rajasthan,TVS,Jupiter,28.0,Male,Cash,127766,6559.0,121207,2,242414
3870,2024-03-23,Chennai,Tamil Nadu,Suzuki,Access 125,33.0,Female,Loan,116932,,110087,2,220174
3871,2025-11-19,Chennai,Tamil Nadu,Hero,HF Deluxe,45.0,Female,Credit Card,89823,4578.0,85245,3,255735
3872,2025-10-11,Jaipur,Rajasthan,Bajaj,Pulsar NS200,57.0,Female,UPI,104445,6798.0,97647,1,97647
3873,2025-09-09,Ahmedabad,Gujarat,TVS,Jupiter,35.0,Female,Credit Card,108239,2570.0,105669,3,317007
3874,2024-04-18,Delhi,Delhi,TVS,Apache RTR 160,58.0,Male,Cash,116919,5880.0,111039,3,333117
3875,2024-11-06,Surat,Gujarat,Bajaj,Pulsar NS200,50.0,Female,UPI,116422,9175.0,107247,2,214494
3876,2024-07-20,Hyderabad,Telangana,Royal Enfield,Meteor 350,22.0,Female,Credit Card,210367,5950.0,204417,1,204417
3877,2025-06-27,Pune,Maharashtra,Yamaha,FZ-S,25.0,Male,Credit Card,154396,2825.0,151571,3,454713
3878,2024-04-03,Surat,Gujarat,Bajaj,Pulsar NS200,57.0,Female,UPI,110475,5376.0,105099,3,315297
3879,2025-01-03,Delhi,Delhi,Suzuki,Gixxer,37.0,Male,Credit Card,106204,11952.0,94252,4,377008
3880,2025-05-24,Kolkata,West Bengal,Bajaj,Platina 110,18.0,Male,Loan,97615,1105.0,96510,2,193020
3881,2024-01-12,Chennai,Tamil Nadu,TVS,Jupiter,25.0,Female,Loan,116039,7139.0,108900,1,108900
3882,2024-11-01,Delhi,Delhi,Suzuki,Access 125,59.0,Male,Loan,105561,6821.0,98740,4,394960
3883,2025-12-09,Bengaluru,Karnataka,TVS,Apache RTR 160,52.0,Male,UPI,117329,4909.0,112420,3,337260
3884,2023-12-09,Kolkata,West Bengal,Suzuki,Avenis,42.0,Female,Cash,138909,,138909,4,555636
3885,2024-06-04,Chennai,Tamil Nadu,Royal Enfield,Meteor 350,59.0,Male,Cash,221656,8499.0,213157,4,852628
3886,2023-03-10,Chennai,Tamil Nadu,Suzuki,Avenis,18.0,Male,Loan,123200,4386.0,118814,3,356442
3887,2023-05-28,Mumbai,Maharashtra,TVS,Jupiter,32.0,Female,Loan,102560,6332.0,96228,3,288684
3888,2025-03-30,Pune,Maharashtra,TVS,Jupiter,24.0,Female,UPI,111852,,105045,4,420180
3889,2023-02-02,Pune,Maharashtra,TVS,Raider 125,33.0,Male,Credit Card,113736,1943.0,111793,3,335379
3890,2025-09-19,Pune,Maharashtra,Hero,Xtreme 125R,43.0,Male,Credit Card,83451,2179.0,81272,3,243816
3891,2024-11-12,Jaipur,Rajasthan,Honda,Shine,43.0,,Cash,92065,8045.0,84020,2,168040
3892,2023-11-10,Lucknow,Uttar Pradesh,Hero,Xtreme 125R,44.0,Female,Loan,85734,12820.0,72914,3,218742
3893,2023-03-29,Surat,Gujarat,Suzuki,Avenis,23.0,Female,UPI,116779,5179.0,111600,2,223200
3894,2024-03-21,Jaipur,Rajasthan,Yamaha,MT-15,19.0,Female,Credit Card,146231,3086.0,143145,2,286290
3895,2023-10-12,Chennai,Tamil Nadu,TVS,Raider 125,28.0,Female,Loan,104514,8383.0,96131,1,96131
3896,2025-01-29,Ahmedabad,Gujarat,Bajaj,Pulsar NS200,48.0,Female,UPI,111002,2619.0,108383,4,433532
3897,2025-07-02,Mumbai,Maharashtra,Yamaha,R15 V4,48.0,Female,Cash,134269,3649.0,130620,1,130620
3898,2023-07-24,Lucknow,Uttar Pradesh,Yamaha,MT-15,47.0,Female,UPI,145856,8580.0,137276,1,137276
3899,2024-07-21,Bengaluru,Karnataka,TVS,Apache RTR 160,24.0,Female,Loan,93739,4040.0,89699,3,269097
3900,2023-07-25,Jaipur,Rajasthan,TVS,Apache RTR 160,35.0,Male,Loan,106212,0.0,106212,4,424848
3901,2025-09-01,Surat,Gujarat,Royal Enfield,Meteor 350,46.0,Female,Credit Card,195995,2960.0,193035,3,579105
3902,2023-03-17,Surat,Gujarat,TVS,Raider 125,19.0,Female,UPI,98313,5575.0,92738,4,370952
3903,2024-06-23,Kolkata,West Bengal,TVS,Jupiter,58.0,Female,,103651,3334.0,100317,2,200634
3904,2025-08-22,Chennai,Tamil Nadu,Suzuki,Gixxer,24.0,Female,Credit Card,118937,10169.0,108768,4,435072
3905,2023-10-16,Bengaluru,Karnataka,Suzuki,Avenis,55.0,,Cash,130081,0.0,130081,1,130081
3906,2024-05-08,Lucknow,Uttar Pradesh,Bajaj,Pulsar NS200,25.0,Female,Loan,115078,4465.0,110613,3,331839
3907,2025-08-13,Hyderabad,Telangana,TVS,Jupiter,21.0,Male,Cash,106303,3805.0,102498,1,102498
3908,2024-05-31,Jaipur,Rajasthan,Hero,HF Deluxe,47.0,Male,UPI,85799,5454.0,80345,4,321380
3909,2023-05-27,Ahmedabad,Gujarat,Royal Enfield,Hunter 350,52.0,Female,Loan,200273,2310.0,197963,3,593889
3910,2025-08-17,Surat,Gujarat,Honda,SP125,43.0,Female,Cash,91589,5702.0,85887,3,257661
3911,2025-09-26,Vadodara,Gujarat,Honda,SP125,24.0,Female,UPI,99552,7560.0,91992,3,275976
3912,2024-03-14,Hyderabad,Telangana,Yamaha,R15 V4,27.0,Male,Loan,139267,5851.0,133416,3,400248
3913,2024-12-16,Surat,Gujarat,Royal Enfield,Hunter 350,55.0,Female,Credit Card,226170,,217674,1,217674
3914,2025-09-26,Vadodara,Gujarat,Yamaha,MT-15,50.0,Male,Credit Card,144317,4337.0,139980,3,419940
3915,2025-12-23,Bengaluru,Karnataka,Bajaj,Pulsar 125,58.0,Male,Loan,111681,1550.0,110131,3,330393
3916,2024-03-13,Ahmedabad,Gujarat,Bajaj,Pulsar 125,46.0,Male,UPI,108296,7233.0,101063,3,303189
3917,2024-05-30,Delhi,Delhi,Hero,HF Deluxe,55.0,Female,Cash,89365,4189.0,85176,4,340704
3918,2025-09-28,Hyderabad,Telangana,TVS,Jupiter,36.0,Male,UPI,106828,2526.0,104302,2,208604
3919,2024-11-27,Kolkata,West Bengal,Yamaha,R15 V4,51.0,Male,Credit Card,153160,4766.0,148394,1,148394
3920,2025-04-04,Lucknow,Uttar Pradesh,TVS,Raider 125,25.0,Female,Cash,102682,3914.0,98768,1,98768
3921,2023-07-26,Pune,Maharashtra,Honda,Unicorn,22.0,,UPI,94522,3656.0,90866,1,90866
3922,2023-03-22,Mumbai,Maharashtra,Royal Enfield,Meteor 350,46.0,Male,Credit Card,221056,3814.0,217242,1,217242
3923,2024-07-06,Jaipur,Rajasthan,Bajaj,Platina 110,49.0,Female,Loan,124018,9395.0,114623,1,114623
3924,2023-07-20,Surat,Gujarat,Royal Enfield,Hunter 350,27.0,Male,UPI,195022,5209.0,189813,4,759252
3925,2025-05-18,Jaipur,Rajasthan,Royal Enfield,Classic 350,43.0,Male,UPI,199068,,195048,4,780192
3926,2024-05-06,Hyderabad,Telangana,Honda,SP125,40.0,Female,Cash,110218,4077.0,106141,3,318423
3927,2023-09-20,Hyderabad,Telangana,Bajaj,Pulsar 125,52.0,Male,UPI,113169,6623.0,106546,2,213092
3928,2024-04-17,Ahmedabad,Gujarat,Suzuki,Access 125,24.0,Male,Cash,105794,2434.0,103360,3,310080
3929,2023-04-07,Ahmedabad,Gujarat,Hero,HF Deluxe,,Male,Credit Card,76799,2342.0,74457,4,297828
3930,2024-04-09,Kolkata,West Bengal,Yamaha,R15 V4,43.0,Male,UPI,111939,,105306,4,421224
3931,2025-04-27,Lucknow,Uttar Pradesh,Bajaj,Platina 110,22.0,Female,Cash,128076,5443.0,122633,4,490532
3932,2023-01-23,Jaipur,Rajasthan,Honda,Unicorn,47.0,Male,UPI,84236,3071.0,81165,1,81165
3933,2025-01-17,Pune,Maharashtra,Suzuki,Avenis,42.0,Male,Loan,110778,1947.0,108831,2,217662
3934,2025-04-30,Bengaluru,Karnataka,Suzuki,Gixxer,48.0,Female,Cash,122913,7430.0,115483,2,230966
3935,2025-03-10,Chennai,Tamil Nadu,Honda,Unicorn,55.0,Male,Cash,86218,7175.0,79043,4,316172
3936,2023-09-21,Jaipur,Rajasthan,Suzuki,Access 125,28.0,Male,,129046,10707.0,118339,2,236678
3937,2024-10-22,Bengaluru,Karnataka,Yamaha,MT-15,42.0,Male,Cash,178236,2294.0,175942,2,351884
3938,2023-10-28,Jaipur,Rajasthan,Royal Enfield,Hunter 350,57.0,Female,Credit Card,257446,3937.0,253509,3,760527
3939,2024-06-24,Hyderabad,Telangana,Suzuki,Gixxer,,,Loan,109549,5981.0,103568,3,310704
3940,2024-10-11,Jaipur,Rajasthan,Honda,SP125,36.0,Male,Cash,90576,6197.0,84379,3,253137
3941,2025-12-26,Lucknow,Uttar Pradesh,Royal Enfield,Classic 350,,Male,Credit Card,187822,4283.0,183539,3,550617
3942,2023-02-07,Chennai,Tamil Nadu,Bajaj,Pulsar 125,27.0,Male,Loan,121313,4828.0,116485,3,349455
3943,2023-07-25,Jaipur,Rajasthan,Royal Enfield,Meteor 350,46.0,Female,UPI,212378,6425.0,205953,2,411906
3944,2024-07-26,Chennai,Tamil Nadu,Suzuki,Access 125,23.0,Female,Credit Card,125770,34.0,125736,4,502944
3945,2023-02-27,Bengaluru,Karnataka,Yamaha,FZ-S,34.0,Male,Loan,151780,4195.0,147585,1,147585
3946,2023-05-03,Vadodara,Gujarat,Honda,SP125,25.0,Male,Credit Card,96266,8179.0,88087,1,88087
3947,2025-03-08,Ahmedabad,Gujarat,Honda,Unicorn,30.0,Male,Credit Card,85924,1962.0,83962,1,83962
3948,2025-08-17,Vadodara,Gujarat,Suzuki,Gixxer,20.0,Male,Credit Card,97194,3352.0,93842,4,375368
3949,2025-06-10,Hyderabad,Telangana,Yamaha,MT-15,52.0,Male,Credit Card,160433,,155795,1,155795
3950,2025-02-03,Lucknow,Uttar Pradesh,Bajaj,Pulsar 125,,Female,Credit Card,98206,3542.0,94664,1,94664
3951,2025-05-02,Jaipur,Rajasthan,Yamaha,FZ-S,24.0,Female,Loan,127740,1624.0,126116,2,252232
3952,2025-12-08,Chennai,Tamil Nadu,Hero,HF Deluxe,53.0,Male,UPI,87643,1478.0,86165,4,344660
3953,2024-03-31,Pune,Maharashtra,Hero,Xtreme 125R,32.0,Male,Credit Card,92565,4786.0,87779,1,87779
3954,2024-11-03,Jaipur,Rajasthan,Suzuki,Gixxer,34.0,Female,Credit Card,115787,4164.0,111623,4,446492
3955,2023-06-20,Kolkata,West Bengal,TVS,Apache RTR 160,20.0,Female,Loan,111491,7349.0,104142,4,416568
3956,2025-03-03,Mumbai,Maharashtra,Royal Enfield,Meteor 350,54.0,Male,Credit Card,215628,6694.0,208934,3,626802
3957,2024-09-03,Ahmedabad,Gujarat,Yamaha,FZ-S,39.0,Male,Credit Card,142539,6626.0,135913,2,271826
3958,2023-05-22,Delhi,Delhi,Yamaha,FZ-S,53.0,Male,Loan,141080,5006.0,136074,3,408222
3959,2025-03-12,Bengaluru,Karnataka,Bajaj,Platina 110,18.0,Female,UPI,107583,3628.0,103955,4,415820
3960,2024-05-20,Surat,Gujarat,Honda,Shine,56.0,Male,Credit Card,89762,6403.0,83359,1,83359
3961,2023-12-18,Surat,Gujarat,Yamaha,FZ-S,18.0,Male,Loan,160203,8513.0,151690,4,606760
3962,2023-02-21,Kolkata,West Bengal,Hero,HF Deluxe,41.0,Female,Cash,76455,8867.0,67588,4,270352
3963,2024-02-12,Ahmedabad,Gujarat,Honda,Unicorn,52.0,Male,UPI,92581,6802.0,85779,3,257337
3964,2023-06-19,Kolkata,West Bengal,Honda,Unicorn,44.0,Female,Credit Card,88112,5425.0,82687,1,82687
3965,2025-09-10,Delhi,Delhi,Honda,SP125,39.0,Female,Credit Card,97384,546.0,96838,3,290514
3966,2024-12-07,Lucknow,Uttar Pradesh,Royal Enfield,Classic 350,19.0,Male,Cash,220218,9037.0,211181,1,211181
3967,2023-11-05,Delhi,Delhi,TVS,Apache RTR 160,30.0,Male,UPI,103532,9080.0,94452,2,188904
3968,2025-09-14,Jaipur,Rajasthan,TVS,Jupiter,,Female,Credit Card,103406,7548.0,95858,1,95858
3969,2023-06-16,Hyderabad,Telangana,Hero,HF Deluxe,19.0,Male,Cash,69913,12256.0,57657,4,230628
3970,2025-07-14,Chennai,Tamil Nadu,TVS,Raider 125,54.0,Female,Cash,117561,4146.0,113415,1,113415
3971,2025-02-21,Lucknow,Uttar Pradesh,Honda,SP125,39.0,Male,Credit Card,80012,5864.0,74148,1,74148
3972,2024-10-18,Ahmedabad,Gujarat,TVS,Jupiter,33.0,Female,Credit Card,92871,6334.0,86537,2,173074
3973,2025-07-17,Delhi,Delhi,Royal Enfield,Hunter 350,47.0,Female,Credit Card,216914,2175.0,214739,4,858956
3974,2025-03-05,Mumbai,Maharashtra,Suzuki,Access 125,32.0,Female,UPI,125312,7416.0,117896,3,353688
3975,2025-07-20,Kolkata,West Bengal,Yamaha,MT-15,23.0,Female,Loan,156319,5026.0,151293,2,302586
3976,2023-12-29,Ahmedabad,Gujarat,Hero,Splendor Plus,55.0,Female,Credit Card,75374,7933.0,67441,3,202323
3977,2024-11-27,Vadodara,Gujarat,TVS,Raider 125,18.0,Female,UPI,102728,830.0,101898,1,101898
3978,2024-09-13,Kolkata,West Bengal,Royal Enfield,Classic 350,31.0,Male,Cash,232714,,221416,4,885664
